Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
2/9/2021 13:57,16143,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543538,1,29.7,29.7
2/9/2021 13:57,16143,UltraSound Dog Barking Deterrent,22720,543538,1,29.7,29.7
2/9/2021 14:18,17757,Sheba Perfect Portions Pat Wet Cat Food,22197,543539,2,10.2,5.1
2/9/2021 14:44,12462,Dog and Puppy Pads,85123A,543541,1,17.7,17.7
2/9/2021 14:44,12462,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543541,1,76.5,76.5
2/9/2021 14:44,17412,Pet Grooming Brush,20725,543540,2,19.8,9.9
2/9/2021 15:25,16607,Rechargeable Pet Nail Grinder,22960,543542,1,25.5,25.5
2/9/2021 16:52,,Dog and Puppy Pads,85123A,543546,1,34.74,34.74
2/9/2021 16:52,,Earth Rated Dog Poop Bags,85099B,543546,1,24.78,24.78
2/9/2021 16:52,,Indoor Pet Camera,22502,543546,1,49.74,49.74
2/9/2021 16:52,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543546,1,64.74,64.74
2/9/2021 16:52,,Pet Grooming Brush,20725,543546,1,24.78,24.78
2/9/2021 16:52,,Rechargeable Pet Nail Grinder,22960,543546,1,49.74,49.74
2/9/2021 16:52,,Sheba Perfect Portions Pat Wet Cat Food,22197,543546,1,9.78,9.78
2/9/2021 16:52,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543546,1,149.76,149.76
2/9/2021 16:52,,UltraSound Dog Barking Deterrent,22720,543546,1,64.74,64.74
2/9/2021 16:57,17358,Dog and Puppy Pads,85123A,543547,1,17.7,17.7
2/10/2021 9:21,13706,Pet Odor Eliminator,84879,543548,2,20.28,10.14
2/10/2021 10:18,17686,Dog and Puppy Pads,85123A,543555,6,91.8,15.3
2/10/2021 10:18,17686,Indoor Pet Camera,22502,543555,1,35.7,35.7
2/10/2021 10:18,17686,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543555,2,23.4,11.7
2/10/2021 10:18,17686,Pet Grooming Brush,20725,543555,2,19.8,9.9
2/10/2021 10:18,17686,Sheba Perfect Portions Pat Wet Cat Food,22197,543555,4,20.4,5.1
2/10/2021 10:18,17686,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543555,1,76.5,76.5
2/10/2021 10:18,17686,UltraSound Dog Barking Deterrent,22720,543555,1,29.7,29.7
2/10/2021 10:40,14431,Rechargeable Pet Nail Grinder,22960,543565,1,25.5,25.5
2/10/2021 10:40,14431,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543565,1,76.5,76.5
2/10/2021 11:46,13854,Pet Odor Eliminator,84879,543591,3,30.42,10.14
2/10/2021 11:46,13854,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543591,3,197.1,65.7
2/10/2021 11:57,17243,Dog and Puppy Pads,85123A,543592,2,35.4,17.7
2/10/2021 11:57,17243,NexGard Chew for Dogs,82484,543592,1,47.7,47.7
2/10/2021 12:13,14465,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543593,5,148.5,29.7
2/10/2021 12:15,18093,Rechargeable Pet Nail Grinder,22960,543594,2,45,22.5
2/10/2021 13:19,18168,Sheba Perfect Portions Pat Wet Cat Food,22197,543600,1,5.1,5.1
2/10/2021 13:34,15570,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543602,1,76.5,76.5
2/10/2021 13:54,16558,Rechargeable Pet Nail Grinder,22960,543604,1,25.5,25.5
2/10/2021 14:13,15602,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
2/10/2021 14:51,16842,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543619,1,27.9,27.9
2/10/2021 14:51,16842,Pet Odor Eliminator,84879,543619,3,30.42,10.14
2/10/2021 14:51,16842,Sheba Perfect Portions Pat Wet Cat Food,22197,543619,2,10.2,5.1
2/10/2021 14:51,16842,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543619,1,76.5,76.5
2/10/2021 14:59,14475,Pet Grooming Brush,20725,,0,0,9.9
2/10/2021 15:40,15796,Dog and Puppy Pads,85123A,543626,2,35.4,17.7
2/10/2021 15:40,15796,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543626,1,76.5,76.5
2/10/2021 15:51,16558,Rechargeable Pet Nail Grinder,22960,,0,0,25.5
2/10/2021 15:55,,Indoor Pet Camera,22502,543629,1,49.74,49.74
2/10/2021 15:55,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543629,1,24.78,24.78
2/10/2021 15:55,,Sheba Perfect Portions Pat Wet Cat Food,22197,543629,1,9.78,9.78
2/10/2021 16:01,15046,Pet Odor Eliminator,84879,543630,6,60.84,10.14
2/10/2021 16:17,14081,Dog and Puppy Pads,85123A,543631,1,17.7,17.7
2/10/2021 16:17,14081,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543631,1,76.5,76.5
2/10/2021 16:17,14081,UltraSound Dog Barking Deterrent,22720,543631,1,29.7,29.7
2/10/2021 17:19,14555,Dog and Puppy Pads,85123A,543641,1,17.7,17.7
2/10/2021 17:54,17609,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543645,1,11.7,11.7
2/10/2021 17:54,17609,Pet Grooming Brush,20725,543645,1,9.9,9.9
2/10/2021 19:44,17790,Dog and Puppy Pads,85123A,543646,1,17.7,17.7
2/10/2021 19:49,12841,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543647,1,29.7,29.7
2/10/2021 19:49,12841,ProBiotic Supplements for Dogs,79321,543647,1,34.5,34.5
2/11/2021 10:26,14796,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543653,1,76.5,76.5
2/11/2021 10:38,13819,Pet Grooming Brush,20725,543658,7,69.3,9.9
2/11/2021 10:40,,Indoor Pet Camera,22502,543660,1,49.74,49.74
2/11/2021 10:40,,Pet Grooming Brush,20725,543660,1,24.78,24.78
2/11/2021 10:40,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543660,1,149.76,149.76
2/11/2021 10:40,,UltraSound Dog Barking Deterrent,22720,543660,1,64.74,64.74
2/11/2021 10:41,12471,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-65.7,65.7
2/11/2021 10:41,12471,UltraSound Dog Barking Deterrent,22720,,0,0,29.7
2/11/2021 10:49,14441,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,65.7
2/11/2021 11:17,18118,Dog and Puppy Pads,85123A,543668,1,17.7,17.7
2/11/2021 11:23,16013,ProBiotic Supplements for Dogs,79321,543670,8,204,25.5
2/11/2021 11:25,16013,ProBiotic Supplements for Dogs,79321,543672,12,306,25.5
2/11/2021 11:28,16013,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543674,17,382.5,22.5
2/11/2021 11:28,16013,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543673,6,394.2,65.7
2/11/2021 11:31,16013,Dog and Puppy Pads,85123A,543675,25,382.5,15.3
2/11/2021 11:44,15044,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
2/11/2021 11:46,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543713,1,64.74,64.74
2/11/2021 11:46,,ProBiotic Supplements for Dogs,79321,543713,1,74.76,74.76
2/11/2021 11:46,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543713,1,149.76,149.76
2/11/2021 12:02,,Rechargeable Pet Nail Grinder,22960,543732,1,49.74,49.74
2/11/2021 12:02,,Sheba Perfect Portions Pat Wet Cat Food,22197,543732,1,9.78,9.78
2/11/2021 12:22,17512,Dog and Puppy Pads,85123A,543734,2,35.4,17.7
2/11/2021 12:32,16191,UltraSound Dog Barking Deterrent,22720,543735,4,102,25.5
2/11/2021 12:36,15044,Dog and Puppy Pads,85123A,543736,2,35.4,17.7
2/11/2021 12:45,12477,UltraSound Dog Barking Deterrent,22720,543737,2,59.4,29.7
2/11/2021 13:50,17675,Earth Rated Dog Poop Bags,85099B,543746,2,23.4,11.7
2/11/2021 13:50,17675,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543746,2,59.4,29.7
2/11/2021 13:50,17675,UltraSound Dog Barking Deterrent,22720,543746,1,29.7,29.7
2/11/2021 14:26,18159,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543754,3,197.1,65.7
2/11/2021 15:12,12921,Earth Rated Dog Poop Bags,85099B,543759,5,58.5,11.7
2/11/2021 15:12,12921,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543759,4,46.8,11.7
2/11/2021 15:12,12921,Pet Odor Eliminator,84879,543759,6,60.84,10.14
2/11/2021 15:43,15658,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
2/11/2021 15:56,15856,Dog and Puppy Pads,85123A,543774,6,91.8,15.3
2/11/2021 15:56,15856,NexGard Chew for Dogs,82484,543774,2,81,40.5
2/11/2021 15:56,15856,ProBiotic Supplements for Dogs,79321,543774,4,118.8,29.7
2/11/2021 15:56,15856,Sheba Perfect Portions Pat Wet Cat Food,22197,543774,17,73.44,4.32
2/11/2021 16:20,15406,Earth Rated Dog Poop Bags,85099B,543777,1,11.7,11.7
2/11/2021 16:20,15406,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543777,1,11.7,11.7
2/11/2021 17:13,15270,Dog and Puppy Pads,85123A,,0,0,15.3
2/13/2021 11:22,17236,Pet Odor Eliminator,84879,543799,3,30.42,10.14
2/13/2021 11:36,17282,Earth Rated Dog Poop Bags,85099B,543800,5,58.5,11.7
2/13/2021 11:36,17282,Pet Grooming Brush,20725,543800,1,9.9,9.9
2/13/2021 11:36,17282,UltraSound Dog Barking Deterrent,22720,543800,1,29.7,29.7
2/13/2021 12:03,13742,Dog and Puppy Pads,85123A,543802,1,17.7,17.7
2/13/2021 12:03,13742,NexGard Chew for Dogs,82484,543802,1,47.7,47.7
2/13/2021 12:03,13742,Pet Grooming Brush,20725,543802,1,9.9,9.9
2/13/2021 12:03,13742,Rechargeable Pet Nail Grinder,22960,543802,1,25.5,25.5
2/13/2021 12:03,13742,Sheba Perfect Portions Pat Wet Cat Food,22197,543802,1,5.1,5.1
2/13/2021 12:03,13742,UltraSound Dog Barking Deterrent,22720,543802,1,29.7,29.7
2/13/2021 12:05,17126,Dog and Puppy Pads,85123A,543803,1,17.7,17.7
2/13/2021 12:05,17126,Pet Odor Eliminator,84879,543803,2,20.28,10.14
2/13/2021 12:17,16434,UltraSound Dog Barking Deterrent,22720,543804,1,29.7,29.7
2/13/2021 12:41,17050,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543805,1,29.7,29.7
2/13/2021 12:41,17050,UltraSound Dog Barking Deterrent,22720,543805,1,29.7,29.7
2/13/2021 12:48,17085,Indoor Pet Camera,22502,543806,1,35.7,35.7
2/13/2021 12:48,17085,ProBiotic Supplements for Dogs,79321,543806,1,34.5,34.5
2/13/2021 13:22,17454,Earth Rated Dog Poop Bags,85099B,543808,2,23.4,11.7
2/13/2021 13:22,17454,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543808,1,29.7,29.7
2/13/2021 13:22,17454,Pet Grooming Brush,20725,543808,2,19.8,9.9
2/13/2021 13:22,17454,ProBiotic Supplements for Dogs,79321,543808,1,34.5,34.5
2/13/2021 13:22,17454,UltraSound Dog Barking Deterrent,22720,543808,1,29.7,29.7
2/13/2021 14:16,13171,UltraSound Dog Barking Deterrent,22720,543810,1,29.7,29.7
2/13/2021 14:28,15640,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
2/13/2021 14:40,17472,ProBiotic Supplements for Dogs,79321,543812,1,34.5,34.5
2/13/2021 14:40,17472,Rechargeable Pet Nail Grinder,22960,543812,1,25.5,25.5
2/13/2021 14:40,17472,UltraSound Dog Barking Deterrent,22720,543812,1,29.7,29.7
2/13/2021 15:02,16897,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543813,1,76.5,76.5
2/13/2021 15:17,15640,ProBiotic Supplements for Dogs,79321,543814,1,34.5,34.5
2/13/2021 15:17,15640,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543814,3,197.1,65.7
2/13/2021 15:45,16897,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
2/13/2021 16:05,16084,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543820,1,76.5,76.5
2/14/2021 9:24,12507,Rechargeable Pet Nail Grinder,22960,543822,4,90,22.5
2/14/2021 9:24,17667,Earth Rated Dog Poop Bags,85099B,543821,2,23.4,11.7
2/14/2021 9:24,17667,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543821,1,29.7,29.7
2/14/2021 9:24,17667,Rechargeable Pet Nail Grinder,22960,543821,1,25.5,25.5
2/14/2021 9:24,17667,UltraSound Dog Barking Deterrent,22720,543821,1,29.7,29.7
2/14/2021 9:41,,Dog and Puppy Pads,85123A,543826,1,34.74,34.74
2/14/2021 9:41,,Indoor Pet Camera,22502,543826,1,49.74,49.74
2/14/2021 9:41,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543826,1,149.76,149.76
2/14/2021 9:41,,UltraSound Dog Barking Deterrent,22720,543826,1,64.74,64.74
2/14/2021 9:45,14156,Earth Rated Dog Poop Bags,85099B,543828,2,23.4,11.7
2/14/2021 9:45,14156,Pet Grooming Brush,20725,543828,2,19.8,9.9
2/14/2021 9:45,14156,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543828,3,197.1,65.7
2/14/2021 9:45,14156,UltraSound Dog Barking Deterrent,22720,543828,1,29.7,29.7
2/14/2021 9:54,12476,UltraSound Dog Barking Deterrent,22720,,0,0,29.7
2/14/2021 9:57,15769,Earth Rated Dog Poop Bags,85099B,543831,67,663.3,9.9
2/14/2021 9:57,15769,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543831,50,495,9.9
2/14/2021 10:10,13381,Pet Odor Eliminator,84879,543832,3,30.42,10.14
2/14/2021 10:10,13381,UltraSound Dog Barking Deterrent,22720,543832,1,29.7,29.7
2/14/2021 10:52,15236,Rechargeable Pet Nail Grinder,22960,543836,4,90,22.5
2/14/2021 10:52,15236,UltraSound Dog Barking Deterrent,22720,543836,1,29.7,29.7
2/14/2021 10:56,14431,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
2/14/2021 11:57,14258,Dog and Puppy Pads,85123A,543852,11,168.3,15.3
2/14/2021 11:57,14258,NexGard Chew for Dogs,82484,543852,2,81,40.5
2/14/2021 12:11,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543899,2,59.4,29.7
2/14/2021 12:11,,Pet Grooming Brush,20725,543899,2,19.8,9.9
2/14/2021 12:11,,Pet Odor Eliminator,84879,543899,4,40.56,10.14
2/14/2021 12:16,17346,Pet Odor Eliminator,84879,543907,2,20.28,10.14
2/14/2021 12:32,,Dog and Puppy Pads,85123A,543909,1,34.74,34.74
2/14/2021 12:32,,Pet Grooming Brush,20725,543909,1,24.78,24.78
2/14/2021 12:32,,Rechargeable Pet Nail Grinder,22960,543909,1,49.74,49.74
2/14/2021 12:32,,Sheba Perfect Portions Pat Wet Cat Food,22197,543909,1,9.78,9.78
2/14/2021 12:32,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543909,1,76.5,76.5
2/14/2021 12:32,,UltraSound Dog Barking Deterrent,22720,543909,1,64.74,64.74
2/14/2021 12:36,13475,Sheba Perfect Portions Pat Wet Cat Food,22197,543910,2,10.2,5.1
2/14/2021 13:22,,Earth Rated Dog Poop Bags,85099B,543916,1,11.7,11.7
2/14/2021 13:22,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543916,1,11.7,11.7
2/14/2021 14:03,13157,Pet Grooming Brush,20725,543919,2,19.8,9.9
2/14/2021 14:39,12989,Canned Cat Food,21137,543935,2,45,22.5
2/14/2021 15:15,17571,Pet Odor Eliminator,84879,543973,2,20.28,10.14
2/14/2021 15:26,13089,Pet Odor Eliminator,84879,543976,27,234.9,8.7
2/14/2021 15:26,13089,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543976,12,788.4,65.7
2/14/2021 15:35,15615,Pet Grooming Brush,20725,543977,2,19.8,9.9
2/14/2021 15:35,15615,UltraSound Dog Barking Deterrent,22720,543977,1,29.7,29.7
2/14/2021 15:37,12867,Pet Grooming Brush,20725,543978,1,9.9,9.9
2/14/2021 15:37,12867,Pet Odor Eliminator,84879,543978,3,30.42,10.14
2/14/2021 15:37,12867,Rechargeable Pet Nail Grinder,22960,543978,1,25.5,25.5
2/14/2021 15:43,14606,Sheba Perfect Portions Pat Wet Cat Food,22197,543979,1,5.1,5.1
2/15/2021 8:18,15358,Rechargeable Pet Nail Grinder,22960,543981,1,25.5,25.5
2/15/2021 9:20,16979,NexGard Chew for Dogs,82484,543983,1,47.7,47.7
2/15/2021 9:20,16979,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543983,3,197.1,65.7
2/15/2021 9:44,,Earth Rated Dog Poop Bags,85099B,543985,1,24.78,24.78
2/15/2021 9:44,,Pet Grooming Brush,20725,543985,1,24.78,24.78
2/15/2021 9:49,14849,Rechargeable Pet Nail Grinder,22960,543987,2,45,22.5
2/15/2021 9:49,14849,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543987,3,197.1,65.7
2/15/2021 9:52,12415,Rechargeable Pet Nail Grinder,22960,543989,16,360,22.5
2/15/2021 9:52,12415,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,543989,11,722.7,65.7
2/15/2021 9:59,15122,Earth Rated Dog Poop Bags,85099B,543990,5,58.5,11.7
2/15/2021 9:59,15122,Rechargeable Pet Nail Grinder,22960,543990,1,25.5,25.5
2/15/2021 10:40,17612,Earth Rated Dog Poop Bags,85099B,543993,2,23.4,11.7
2/15/2021 10:40,17612,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,543993,2,23.4,11.7
2/15/2021 10:40,17612,Pet Grooming Brush,20725,543993,2,19.8,9.9
2/15/2021 10:40,17612,Rechargeable Pet Nail Grinder,22960,543993,1,25.5,25.5
2/15/2021 10:41,12931,Sheba Perfect Portions Pat Wet Cat Food,22197,543994,100,432,4.32
2/15/2021 10:45,13408,Rechargeable Pet Nail Grinder,22960,543995,2,45,22.5
2/15/2021 10:46,15811,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,543996,1,29.7,29.7
2/15/2021 11:28,14701,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0,5.1
2/15/2021 11:30,17315,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544036,3,197.1,65.7
2/15/2021 11:31,14961,Rechargeable Pet Nail Grinder,22960,544037,1,25.5,25.5
2/15/2021 11:31,14961,UltraSound Dog Barking Deterrent,22720,544037,1,29.7,29.7
2/15/2021 11:40,14701,UltraSound Dog Barking Deterrent,22720,544040,1,29.7,29.7
2/15/2021 11:52,14527,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,544042,1,29.7,29.7
2/15/2021 11:52,14527,ProBiotic Supplements for Dogs,79321,544042,1,34.5,34.5
2/15/2021 12:05,14659,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544044,1,76.5,76.5
2/15/2021 12:05,14659,UltraSound Dog Barking Deterrent,22720,544044,1,29.7,29.7
2/15/2021 12:12,13941,ProBiotic Supplements for Dogs,79321,544045,12,356.4,29.7
2/15/2021 12:40,16700,Earth Rated Dog Poop Bags,85099B,544051,2,23.4,11.7
2/15/2021 12:40,16700,Pet Grooming Brush,20725,544051,2,19.8,9.9
2/15/2021 12:40,16700,UltraSound Dog Barking Deterrent,22720,544051,1,29.7,29.7
2/15/2021 12:48,13004,Sheba Perfect Portions Pat Wet Cat Food,22197,544056,2,10.2,5.1
2/15/2021 12:48,14035,Dog and Puppy Pads,85123A,544055,2,35.4,17.7
2/15/2021 12:48,14035,Pet Odor Eliminator,84879,544055,7,70.98,10.14
2/15/2021 14:02,16431,Pet Odor Eliminator,84879,544067,3,30.42,10.14
2/15/2021 14:08,16431,Pet Odor Eliminator,84879,544068,1,10.14,10.14
2/15/2021 14:08,16431,Sheba Perfect Portions Pat Wet Cat Food,22197,544068,1,5.1,5.1
2/15/2021 14:19,15370,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,544070,4,46.8,11.7
2/15/2021 14:30,16317,Rechargeable Pet Nail Grinder,22960,544071,2,45,22.5
2/15/2021 14:30,16317,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544071,1,76.5,76.5
2/15/2021 14:30,16317,UltraSound Dog Barking Deterrent,22720,544071,1,29.7,29.7
2/15/2021 14:44,14935,Rechargeable Pet Nail Grinder,22960,544073,8,180,22.5
2/15/2021 14:44,14935,UltraSound Dog Barking Deterrent,22720,544073,16,408,25.5
2/15/2021 14:49,14156,Earth Rated Dog Poop Bags,85099B,544074,1,11.7,11.7
2/15/2021 14:49,14156,UltraSound Dog Barking Deterrent,22720,544074,1,29.7,29.7
2/15/2021 14:50,14156,Indoor Pet Camera,22502,544075,4,118.8,29.7
2/15/2021 14:50,14156,ProBiotic Supplements for Dogs,79321,544075,12,356.4,29.7
2/15/2021 15:04,14825,Pet Odor Eliminator,84879,544077,4,40.56,10.14
2/15/2021 15:46,17819,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,65.7
2/15/2021 15:49,17819,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544081,6,394.2,65.7
2/15/2021 15:51,15606,UltraSound Dog Barking Deterrent,22720,544083,1,29.7,29.7
2/15/2021 16:27,14760,Indoor Pet Camera,22502,544084,1,35.7,35.7
2/15/2021 16:27,14760,Sheba Perfect Portions Pat Wet Cat Food,22197,544084,2,10.2,5.1
2/15/2021 17:51,,Sheba Perfect Portions Pat Wet Cat Food,22197,544089,1,9.78,9.78
2/16/2021 8:15,13880,Rechargeable Pet Nail Grinder,22960,544090,1,25.5,25.5
2/16/2021 8:15,13880,UltraSound Dog Barking Deterrent,22720,544090,1,29.7,29.7
2/16/2021 9:08,13750,Canned Cat Food,21137,544093,4,81.36,20.34
2/16/2021 9:11,15810,Pet Grooming Brush,20725,544094,2,19.8,9.9
2/16/2021 9:25,16509,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,544095,1,29.7,29.7
2/16/2021 9:25,16509,Rechargeable Pet Nail Grinder,22960,544095,1,25.5,25.5
2/16/2021 9:25,16509,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544095,1,76.5,76.5
2/16/2021 9:25,16509,UltraSound Dog Barking Deterrent,22720,544095,1,29.7,29.7
2/16/2021 9:56,12455,Dog and Puppy Pads,85123A,544097,6,91.8,15.3
2/16/2021 10:04,16019,NexGard Chew for Dogs,82484,544098,2,81,40.5
2/16/2021 10:04,16019,Pet Odor Eliminator,84879,544098,2,20.28,10.14
2/16/2021 10:04,16019,ProBiotic Supplements for Dogs,79321,544098,4,118.8,29.7
2/16/2021 10:04,16019,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544098,3,197.1,65.7
2/16/2021 10:25,15002,Dog and Puppy Pads,85123A,544100,1,17.7,17.7
2/16/2021 10:25,15002,Pet Grooming Brush,20725,544100,2,19.8,9.9
2/16/2021 10:25,15002,Pet Odor Eliminator,84879,544100,2,20.28,10.14
2/16/2021 10:25,15002,Sheba Perfect Portions Pat Wet Cat Food,22197,544100,2,10.2,5.1
2/16/2021 10:38,17567,Earth Rated Dog Poop Bags,85099B,544105,2,23.4,11.7
2/16/2021 10:38,17567,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,544105,2,23.4,11.7
2/16/2021 10:38,17567,UltraSound Dog Barking Deterrent,22720,544105,1,29.7,29.7
2/16/2021 10:47,14530,Dog and Puppy Pads,85123A,544106,1,17.7,17.7
2/16/2021 10:47,14530,NexGard Chew for Dogs,82484,544106,1,47.7,47.7
2/16/2021 10:53,12653,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544108,3,197.1,65.7
2/16/2021 11:03,15059,Rechargeable Pet Nail Grinder,22960,544110,1,25.5,25.5
2/16/2021 11:18,16126,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,544111,4,118.8,29.7
2/16/2021 12:02,15024,Pet Odor Eliminator,84879,544151,2,20.28,10.14
2/16/2021 12:11,15356,Dog and Puppy Pads,85123A,544153,1,17.7,17.7
2/16/2021 12:11,15356,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,544153,1,29.7,29.7
2/16/2021 12:33,12352,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,544156,1,76.5,76.5
2/16/2021 12:47,14944,Dog and Puppy Pads,85123A,544158,2,35.4,17.7
2/16/2021 12:48,14944,Indoor Pet Camera,22502,544159,1,35.7,35.7
2/16/2021 12:48,14944,Pet Odor Eliminator,84879,544159,3,30.42,10.14
2/16/2021 12:49,16494,Dog and Puppy Pads,85123A,544160,1,17.7,17.7
2/16/2021 12:49,16494,Pet Odor Eliminator,84879,544160,4,40.56,10.14
2/16/2021 12:59,16875,Earth Rated Dog Poop Bags,85099B,544161,2,23.4,11.7
2/16/2021 12:59,16875,Pet Grooming Brush,20725,544161,2,19.8,9.9
2/16/2021 13:00,14959,Pet Odor Eliminator,84879,544162,3,30.42,10.14
2/16/2021 13:11,14210,Dog and Puppy Pads,85123A,544165,1,17.7,17.7
